transaction_date,total_transactions,total_volume,total_commissions,buy_count,sell_count,unique_clients,unique_tickers,total_gain_loss,avg_commission_per_tx
2025-05-25,782,18175733.85,181757.33,513,269,481,292,500912.12,232.43
2025-05-26,786,22134211.96,221342.09,542,244,494,295,530731.41,281.61
2025-05-27,797,20764864.93,207648.51,525,272,505,286,571847.95,260.54
2025-05-28,777,18168791.84,181687.91,523,254,482,288,426517.72,233.83
2025-05-29,813,21957537.35,219575.42,561,252,493,289,645077.32,270.08
2025-05-30,780,18434631.21,184346.34,518,262,500,295,713295.17,236.34
2025-05-31,807,18901280.98,189012.85,545,262,505,290,587012.69,234.22
2025-06-01,774,17832524.55,178325.18,539,235,474,300,528571.19,230.39
2025-06-02,820,18570076.69,185700.69,545,275,510,286,630561.4,226.46
2025-06-03,793,19831136.73,198311.32,540,253,496,286,547513.58,250.08
2025-06-04,814,20559570.32,205595.52,568,246,504,294,624518.97,252.57
2025-06-05,783,19885970.06,198859.84,522,261,472,278,512528.83,253.97
2025-06-06,781,19547408.04,195474.03,523,258,484,276,567207.9,250.29
2025-06-07,880,21389275.34,213892.71,621,259,544,300,656443.02,243.06
2025-06-08,825,20727278.21,207272.92,575,250,508,285,696067.2,251.24
2025-06-09,803,21432722.54,214327.15,550,253,489,279,634101.86,266.91
2025-06-10,825,20515580.0,205155.76,540,285,508,274,695300.78,248.67
2025-06-11,791,22470540.11,224705.35,532,259,499,280,843313.21,284.08
2025-06-12,890,25733021.76,257330.25,619,271,502,288,937536.83,289.14
2025-06-13,851,21858151.76,218581.7,577,274,526,300,643744.21,256.85
2025-06-14,855,22241605.8,222416.09,566,289,509,299,746346.95,260.14
2025-06-15,859,22144547.92,221445.53,569,290,514,293,790493.81,257.79
2025-06-16,830,21965332.34,219653.39,556,274,491,279,822023.7,264.64
2025-06-17,829,23021664.22,230216.61,571,258,518,273,961306.57,277.7
2025-06-18,882,23880438.81,238804.44,586,296,516,284,850814.98,270.75
2025-06-19,906,25062465.41,250624.62,600,306,522,299,900906.38,276.63
2025-06-20,788,22033551.44,220335.54,525,263,481,281,727341.59,279.61
2025-06-21,868,22455075.54,224550.83,583,285,541,309,747632.56,258.7
2025-06-22,817,22066442.92,220664.61,544,273,492,271,667003.7,270.09
2025-06-23,847,22913717.56,229137.3,558,289,496,287,788612.99,270.53
2025-06-24,818,22507552.29,225075.59,545,273,488,283,923592.62,275.15
2025-06-25,855,20656781.62,206567.87,564,291,516,304,613527.28,241.6
2025-06-26,909,23361176.1,233611.61,612,297,532,303,623455.68,257.0
2025-06-27,837,23236209.05,232362.28,563,274,493,293,813401.95,277.61
2025-06-28,862,22527806.87,225278.06,588,274,529,291,694709.76,261.34
2025-06-29,840,22308656.99,223086.65,564,276,488,295,686118.34,265.58
2025-06-30,821,21832514.05,218325.22,559,262,499,287,857314.95,265.93
2025-07-01,854,20791654.92,207916.65,565,289,526,301,579078.74,243.46
2025-07-02,905,24408055.28,244080.47,587,318,529,282,680068.44,269.7
2025-07-03,881,21863994.79,218639.91,570,311,542,310,690081.48,248.17
2025-07-04,852,22449568.83,224495.61,578,274,528,292,722891.05,263.49
2025-07-05,907,24105954.03,241059.55,592,315,532,305,810210.03,265.78
2025-07-06,878,23373616.59,233736.33,598,280,495,292,636887.84,266.21
2025-07-07,892,22566313.25,225663.18,597,295,525,284,913146.13,252.99
2025-07-08,879,21769670.77,217696.65,565,314,514,296,684014.93,247.66
2025-07-09,823,20773898.57,207739.0,545,278,512,289,658367.87,252.42
2025-07-10,864,23664522.94,236645.36,573,291,503,290,706542.29,273.9
2025-07-11,872,22844500.83,228445.12,614,258,520,296,402060.49,261.98
2025-07-12,909,22878639.45,228786.43,601,308,534,307,992861.24,251.69
2025-07-13,902,21192473.8,211924.76,607,295,528,304,809083.5,234.95
2025-07-14,878,23624576.32,236245.89,617,261,518,302,762613.82,269.07
2025-07-15,908,26627846.51,266278.42,599,309,533,295,877910.32,293.26
2025-07-16,901,21169057.26,211690.58,613,288,547,294,625912.05,234.95
2025-07-17,874,20283798.83,202838.03,568,306,505,286,769254.09,232.08
2025-07-18,930,25056296.38,250562.94,619,311,534,286,617401.61,269.42
2025-07-19,875,22254452.82,222544.67,612,263,506,306,581895.85,254.34
2025-07-20,880,23046440.84,230464.38,585,295,523,285,816134.7,261.89
2025-07-21,919,22765884.94,227658.87,605,314,541,291,676235.77,247.72
2025-07-22,872,24619777.27,246197.85,621,251,517,291,550123.82,282.34
2025-07-23,910,24639773.55,246397.7,608,302,518,300,673241.26,270.77
2025-07-24,949,26382229.31,263822.27,653,296,539,297,775362.44,278.0
2025-07-25,918,23181779.49,231817.65,603,315,531,294,593301.91,252.52
2025-07-26,886,21643533.88,216435.35,569,317,522,297,731513.8,244.28
2025-07-27,908,22145803.47,221458.02,600,308,536,302,880557.62,243.9
2025-07-28,898,23360381.24,233603.78,593,305,525,286,816056.7,260.14
2025-07-29,946,24834717.5,248347.16,651,295,560,321,616289.45,262.52
2025-07-30,939,24634922.27,246349.27,621,318,547,307,745022.35,262.35
2025-07-31,984,27816289.15,278163.14,675,309,555,307,759780.4,282.69
2025-08-01,951,25747245.66,257472.45,611,340,542,292,1044336.9,270.74
2025-08-02,940,25000695.43,250007.0,649,291,536,302,992494.78,265.96
2025-08-03,929,26596444.86,265964.54,621,308,559,312,1004055.07,286.29
2025-08-04,932,24140723.01,241407.09,641,291,544,304,753005.88,259.02
2025-08-05,969,24207180.04,242071.72,647,322,543,308,834040.81,249.82
2025-08-06,931,22697368.44,226973.65,634,297,543,302,592253.72,243.8
2025-08-07,928,23786463.4,237864.64,613,315,545,298,813097.83,256.32
2025-08-08,938,25599475.54,255994.88,625,313,528,282,680054.83,272.92
2025-08-09,975,25915389.3,259154.1,640,335,531,300,835672.73,265.8
2025-08-10,969,24376366.09,243763.63,627,342,548,304,842750.06,251.56
2025-08-11,952,24819364.04,248193.67,616,336,531,317,943912.35,260.71
2025-08-12,983,27195363.01,271953.45,663,320,562,306,720612.87,276.66
2025-08-13,1001,26913777.48,269137.84,667,334,559,311,759433.58,268.87
2025-08-14,947,24717104.0,247171.05,645,302,546,294,804196.73,261.0
2025-08-15,968,25840945.4,258409.36,659,309,546,299,936706.14,266.95
2025-08-16,901,22455926.05,224559.32,590,311,532,309,923012.2,249.23
2025-08-17,938,22392648.83,223926.44,642,296,542,308,497465.06,238.73
2025-08-18,944,24666005.67,246660.03,662,282,535,301,610521.7,261.29
2025-08-19,945,23620543.88,236205.46,628,317,547,321,801053.17,249.95
2025-08-20,1021,26169505.04,261695.04,674,347,571,328,1252537.33,256.31
2025-08-21,940,26371226.82,263712.39,621,319,544,311,1024300.87,280.55
2025-08-22,1002,25603737.14,256037.29,696,306,537,304,646234.13,255.53
2025-08-23,1011,25340090.22,253400.84,681,330,562,313,616621.4,250.64
2025-08-24,939,23163635.88,231636.11,614,325,535,312,687945.28,246.68
2025-08-25,982,23121104.1,231211.13,678,304,542,303,709570.99,235.45
2025-08-26,960,25622883.54,256228.9,649,311,551,315,805660.64,266.91
2025-08-27,972,27614648.23,276146.42,669,303,535,296,729942.02,284.1
2025-08-28,997,26633390.61,266333.9,655,342,568,317,669791.3,267.14
2025-08-29,989,25522397.09,255223.91,673,316,531,309,599643.26,258.06
2025-08-30,1005,24824582.98,248245.77,671,334,555,320,563791.62,247.01
2025-08-31,1022,25270706.32,252707.09,660,362,583,305,818367.21,247.27
2025-09-01,1013,28499838.54,284998.33,670,343,581,322,886621.19,281.34
2025-09-02,993,27974693.82,279746.84,679,314,539,310,875113.12,281.72
2025-09-03,1010,24412376.31,244123.75,646,364,566,318,1082893.94,241.71
2025-09-04,1033,25055710.55,250557.08,683,350,584,324,772576.29,242.55
2025-09-05,1026,27129515.26,271295.32,697,329,572,306,1088002.73,264.42
2025-09-06,1004,23573499.39,235734.95,688,316,555,315,698125.88,234.8
2025-09-07,1069,27396554.73,273965.66,743,326,583,297,813323.31,256.28
2025-09-08,1061,25955713.93,259557.19,723,338,560,312,839149.78,244.63
2025-09-09,1074,28902613.79,289026.24,740,334,557,320,1010796.55,269.11
2025-09-10,1006,24989013.23,249890.24,685,321,544,298,599127.95,248.4
2025-09-11,1036,26631390.73,266313.93,667,369,568,314,1022463.48,257.06
2025-09-12,1045,25779427.68,257794.32,676,369,581,315,1037071.23,246.69
2025-09-13,1009,23465284.87,234652.85,657,352,566,306,833079.52,232.56
2025-09-14,1040,25268432.19,252684.62,674,366,591,316,850327.62,242.97
2025-09-15,1005,23428627.34,234286.25,675,330,554,313,723538.68,233.12
2025-09-16,1043,23947141.02,239471.39,692,351,568,309,817910.59,229.6
2025-09-17,1012,26661444.79,266614.54,664,348,539,305,791855.61,263.45
2025-09-18,1061,27949049.72,279490.33,693,368,550,305,1217789.39,263.42
2025-09-19,1010,24937749.79,249377.63,694,316,548,301,879552.35,246.91
2025-09-20,1072,29508030.7,295080.29,714,358,570,314,895822.38,275.26
2025-09-21,1095,26884079.39,268840.77,718,377,587,315,929370.27,245.52
2025-09-22,1012,26150035.21,261500.58,666,346,556,295,920651.3,258.4
2025-09-23,1108,26582690.78,265826.83,742,366,588,315,965406.0,239.92
2025-09-24,1051,29530940.06,295309.4,678,373,563,310,866745.14,280.98
2025-09-25,1024,24904841.34,249048.51,701,323,527,301,660655.04,243.21
2025-09-26,1113,27563467.39,275634.68,713,400,596,317,954475.4,247.65
2025-09-27,1083,25057482.28,250574.94,713,370,575,318,740684.17,231.37
2025-09-28,1065,26944421.32,269444.2,747,318,581,327,850602.09,253.0
2025-09-29,1093,26338957.81,263389.78,744,349,580,310,935325.29,240.98
2025-09-30,1163,29259996.93,292600.11,768,395,594,312,910320.28,251.59
2025-10-01,1118,26219911.2,262199.23,741,377,601,314,660205.39,234.53
2025-10-02,1129,27011224.04,270112.3,775,354,609,327,666111.67,239.25
2025-10-03,1097,22422198.09,224222.1,724,373,600,327,1018313.56,204.4
2025-10-04,1058,25877035.79,258770.61,706,352,574,303,772565.82,244.58
2025-10-05,1096,25283347.99,252833.71,737,359,609,332,762009.89,230.69
2025-10-06,1114,24290207.83,242902.24,737,377,585,320,793068.86,218.05
2025-10-07,1105,25370065.0,253700.59,760,345,576,323,810320.29,229.59
2025-10-08,1069,24529795.66,245298.04,706,363,557,313,800497.73,229.46
2025-10-09,1083,24694396.1,246943.94,716,367,589,328,908624.02,228.02
2025-10-10,1118,27277460.04,272774.71,772,346,590,327,760214.28,243.98
2025-10-11,1108,25761778.18,257617.89,777,331,586,317,898251.26,232.51
2025-10-12,1143,26262398.15,262623.98,783,360,616,324,861805.53,229.77
2025-10-13,1074,28440325.34,284403.41,740,334,570,312,791125.83,264.81
2025-10-14,1110,27544311.0,275443.07,774,336,568,323,725617.65,248.15
2025-10-15,1096,24399368.81,243993.72,730,366,575,335,811277.72,222.62
2025-10-16,1148,29489340.45,294893.5,780,368,579,310,815443.33,256.88
2025-10-17,1150,27000142.45,270001.61,750,400,589,317,1035115.82,234.78
2025-10-18,1178,29705696.72,297057.06,778,400,582,307,1098059.0,252.17
2025-10-19,1202,27794109.67,277940.94,792,410,601,333,996044.81,231.23
2025-10-20,1231,31337828.49,313378.29,832,399,627,318,887551.13,254.57
2025-10-21,1206,26981708.58,269817.12,813,393,610,331,617656.06,223.73
2025-10-22,1187,27822450.19,278224.48,790,397,600,322,923364.46,234.39
2025-10-23,1215,29654244.66,296542.43,787,428,612,327,897478.6,244.07
2025-10-24,1156,27930753.26,279307.43,750,406,600,317,976708.76,241.62
2025-10-25,1240,33326753.14,333267.49,874,366,610,329,829299.0,268.76
2025-10-26,1238,29231890.67,292318.88,821,417,631,337,1036878.1,236.12
2025-10-27,1202,27711983.77,277119.92,776,426,614,319,1004625.35,230.55
2025-10-28,1177,28198401.06,281984.03,785,392,589,324,864923.9,239.58
2025-10-29,1236,29957091.58,299570.9,830,406,612,328,1231453.1,242.37
2025-10-30,1198,31108148.46,311081.56,806,392,584,312,1086881.05,259.67
2025-10-31,1165,28946560.23,289465.71,816,349,573,324,809745.4,248.47
2025-11-01,1243,31919414.85,319194.21,825,418,584,322,1290305.98,256.79
2025-11-02,1276,31216432.16,312164.41,871,405,645,350,905217.35,244.64
2025-11-03,1225,29152793.38,291527.93,839,386,584,320,1162390.93,237.98
2025-11-04,1269,30650292.64,306503.21,814,455,615,331,1327458.36,241.53
2025-11-05,1244,31947263.1,319472.78,817,427,579,331,1028934.72,256.81
2025-11-06,1203,33528617.57,335286.26,803,400,586,335,1028547.68,278.71
2025-11-07,1306,30036206.56,300362.31,878,428,611,335,1070376.77,229.99
2025-11-08,1221,29808891.05,298088.97,807,414,604,335,811129.71,244.14
2025-11-09,1289,32011738.34,320117.27,877,412,614,335,855263.09,248.35
2025-11-10,1305,35420903.16,354209.16,907,398,587,329,1080034.84,271.42
2025-11-11,1313,33229506.83,332295.09,867,446,617,335,1032652.77,253.08
2025-11-12,1388,34396552.22,343965.67,951,437,637,334,931246.34,247.81
2025-11-13,1407,34187294.64,341873.12,918,489,596,329,1191655.43,242.98
2025-11-14,1359,34478678.63,344786.75,911,448,628,328,800066.25,253.71
2025-11-15,1438,34480257.8,344802.69,985,453,636,348,1068913.8,239.78
2025-11-16,1401,31348714.78,313487.26,926,475,638,328,1112124.16,223.76
2025-11-17,1396,35308593.48,353085.83,969,427,624,327,1002153.04,252.93
2025-11-18,1325,34460258.51,344602.72,868,457,601,327,1107291.4,260.08
2025-11-19,1352,30102069.4,301020.85,881,471,609,335,1045201.24,222.65
2025-11-20,1400,32871921.95,328719.26,946,454,637,334,1057989.94,234.8
2025-11-21,1392,33917569.17,339175.86,916,476,592,321,1224776.08,243.66
2025-11-22,1412,34483517.77,344835.19,959,453,588,335,1488221.75,244.22
2025-11-23,1465,34611719.56,346117.42,975,490,635,343,1182571.53,236.26
2025-11-24,1422,32990176.18,329901.66,924,498,616,331,1036830.08,232.0
2025-11-25,1469,36347560.5,363475.55,1028,441,619,331,967347.67,247.43
2025-11-26,1444,35065229.88,350652.32,982,462,632,324,1154063.33,242.83
2025-11-27,1439,34170297.76,341702.98,979,460,627,341,961790.73,237.46
2025-11-28,1500,35225197.64,352251.82,981,519,629,344,1450830.38,234.83
2025-11-29,1523,33666053.15,336660.79,1010,513,645,335,901589.16,221.05
2025-11-30,1491,36298432.66,362984.19,983,508,613,338,1196238.18,243.45
2025-12-01,1523,32993264.67,329932.65,1023,500,627,352,1012634.03,216.63
2025-12-02,1569,33468713.76,334687.2,1054,515,656,349,1036611.1,213.31
2025-12-03,1587,36281685.95,362816.96,1073,514,644,340,1030043.57,228.62
2025-12-04,1587,35280112.26,352801.25,1040,547,646,347,1480765.72,222.31
2025-12-05,1533,34505663.22,345056.78,1023,510,620,349,1148165.43,225.09
2025-12-06,1597,34761982.66,347619.94,1035,562,619,346,1457669.79,217.67
2025-12-07,1655,35483143.83,354831.39,1142,513,661,351,926763.25,214.4
2025-12-08,1643,34568955.8,345689.48,1101,542,620,347,1002354.62,210.4
2025-12-09,1648,36934471.6,369344.84,1112,536,629,340,1244600.54,224.12
2025-12-10,1705,31875086.05,318750.94,1154,551,653,352,846574.9,186.95
2025-12-11,1718,37060975.85,370609.85,1169,549,649,352,1398448.54,215.72
2025-12-12,1773,37783225.17,377832.28,1179,594,636,357,1107859.69,213.1
2025-12-13,1846,38583651.07,385836.46,1256,590,672,359,1187283.74,209.01
2025-12-14,1753,37268383.49,372683.75,1154,599,639,347,1157997.5,212.6
2025-12-15,1774,35294112.6,352941.17,1190,584,649,357,1293158.87,198.95
2025-12-16,1704,37481653.44,374816.6,1120,584,626,363,1166965.74,219.96
2025-12-17,1862,36552136.8,365521.31,1283,579,679,378,1265963.17,196.31
2025-12-18,2053,50583642.03,505836.38,1377,676,660,378,1498067.36,246.39
2025-12-19,2126,52675340.34,526753.44,1449,677,662,379,1537465.4,247.77
2025-12-20,2239,55944191.56,559441.89,1457,782,673,365,1657945.15,249.86
2025-12-21,2213,52811713.38,528117.37,1468,745,668,365,1801031.01,238.64
2025-12-22,2280,58725238.11,587252.41,1548,732,653,367,1437454.91,257.57
2025-12-23,2476,56098331.54,560983.4,1648,828,657,372,1974798.72,226.57
2025-12-24,2461,56498975.46,564989.87,1632,829,686,376,1714849.58,229.58
2025-12-25,2532,60796574.4,607965.98,1661,871,671,372,2118631.03,240.11
2025-12-26,2700,66697855.5,666978.36,1803,897,668,368,2186144.7,247.03
2025-12-27,2680,66923611.94,669236.27,1788,892,670,371,2292483.12,249.72
2025-12-28,3223,128836346.25,1288363.65,2174,1049,649,365,4478633.41,399.74
2025-12-29,3324,128167068.42,1281670.53,2176,1148,678,377,4119598.73,385.58
2025-12-30,3560,126716221.5,1267162.57,2376,1184,658,383,3683992.18,355.94
2025-12-31,31,18122.12,181.22,23,8,1,4,697.88,5.85
2026-01-02,170,404077.21,4040.74,116,54,1,8,14220.82,23.77
2026-01-03,1113,95437308.33,954373.09,748,365,1,18,3445908.59,857.48
2026-01-06,974,7393635.65,73936.55,658,316,2,29,262835.46,75.91
2026-01-07,1179,9363282.17,93632.91,795,384,2,28,316515.86,79.42
2026-01-09,310,964312.48,9643.15,213,97,2,18,20989.92,31.11
2026-01-10,481,872353.45,8723.56,330,151,3,25,21244.23,18.14
2026-01-11,47,20482.03,204.86,33,14,1,4,505.94,4.36
2026-01-14,190,560359.39,5603.69,131,59,2,14,13698.12,29.49
2026-01-16,91,62015.17,620.16,65,26,2,11,1527.24,6.81
2026-01-19,48,28590.78,285.9,35,13,1,5,1238.89,5.96
2026-01-21,1362,122942248.97,1229422.62,916,446,2,29,4582570.89,902.66
2026-01-22,913,4432584.58,44325.86,617,296,2,27,135578.89,48.55
2026-01-25,460,1104020.08,11040.33,314,146,3,24,38550.81,24.0
2026-01-26,76,17960.46,179.6,53,23,1,7,771.27,2.36
2026-01-27,228,897350.13,8973.51,156,72,1,11,24592.76,39.36
2026-01-29,201,388194.95,3881.95,138,63,1,12,13655.67,19.31
2026-02-01,131,88447.08,884.49,92,39,2,12,3273.64,6.75
2026-02-02,993,84812803.28,848128.16,668,325,1,18,2510630.65,854.11
2026-02-03,323,307266.95,3072.68,221,102,3,23,7220.84,9.51
2026-02-04,142,328813.78,3288.15,97,45,1,8,12310.34,23.16
2026-02-06,623,2551605.94,25516.07,421,202,1,17,100262.83,40.96
2026-02-07,608,7279791.39,72797.86,410,198,1,14,234521.26,119.73
2026-02-08,1387,81199758.01,811997.82,937,450,2,32,2359373.8,585.43
2026-02-09,1031,104303942.3,1043039.47,696,335,1,20,3050860.04,1011.68
2026-02-10,30,22484.06,224.85,20,10,1,3,186.25,7.5
2026-02-11,50,17467.2,174.67,35,15,1,5,554.33,3.49
2026-02-12,183,313196.63,3131.94,125,58,1,10,13136.46,17.11
2026-02-13,69,46909.03,469.1,49,20,1,7,1845.7,6.8
2026-02-14,40,29217.14,292.17,29,11,1,4,665.17,7.3
2026-02-16,2211,50625490.41,506255.12,1487,724,2,35,1641655.76,228.97
2026-02-17,619,3220310.27,32203.08,417,202,2,17,92265.48,52.02
2026-02-19,631,8705491.91,87054.87,428,203,1,17,284109.98,137.96
2026-02-21,521,4950409.98,49504.14,352,169,1,14,117560.6,95.02
2026-02-22,226,983645.67,9836.34,156,70,1,12,31905.96,43.52
2026-02-23,163,323378.48,3233.78,112,51,1,8,9085.32,19.84
2026-02-24,25,21012.66,210.14,18,7,1,3,344.46,8.41
2026-02-26,185,464059.45,4640.54,124,61,1,9,10610.32,25.08
2026-02-28,60,28859.66,288.57,41,19,1,6,809.31,4.81
2026-03-02,777,10627730.82,106277.35,525,252,2,22,306002.08,136.78
2026-03-03,541,10106019.43,101060.15,364,177,1,13,322127.29,186.8
2026-03-04,175,461586.19,4615.81,118,57,1,9,12515.65,26.38
2026-03-05,1111,8154729.51,81547.33,748,363,3,37,245090.34,73.4
2026-03-09,699,13298799.11,132988.07,471,228,1,16,381160.56,190.25
2026-03-10,181,175191.34,1751.92,125,56,1,9,7322.1,9.68
2026-03-11,419,1304313.34,13043.1,287,132,2,22,39708.33,31.13
2026-03-12,59,38047.28,380.46,41,18,1,7,1467.48,6.45
2026-03-13,44,36555.87,365.58,31,13,1,5,1133.67,8.31
2026-03-14,79,71179.52,711.82,56,23,1,7,2380.99,9.01
2026-03-15,1199,18085500.45,180855.07,809,390,2,28,613663.98,150.84
2026-03-16,454,1589293.31,15892.97,311,143,2,24,32989.28,35.01
2026-03-17,442,1255419.32,12554.2,299,143,2,20,49849.56,28.4
2026-03-18,85,76885.8,768.84,58,27,1,7,2612.52,9.05
2026-03-19,212,122761.29,1227.62,145,67,1,10,4196.3,5.79
2026-03-21,1524,58448181.01,584482.0,1029,495,2,32,1995429.45,383.52
2026-03-22,568,10690631.97,106906.34,383,185,1,15,339930.66,188.22
2026-03-25,1367,21889829.91,218898.37,925,442,3,33,739776.94,160.13
2026-03-26,1352,77709763.79,777097.81,909,443,1,22,2672933.36,574.78
2026-03-27,607,6710381.06,67103.71,408,199,1,15,203823.53,110.55
2026-03-28,860,2613356.9,26133.65,580,280,2,22,75944.33,30.39
2026-03-29,1754,94976417.55,949764.26,1179,575,2,34,3234632.01,541.48
2026-03-30,860,9433235.74,94332.43,583,277,3,27,323994.99,109.69
2026-04-03,1197,44929616.65,449296.28,802,395,1,20,1483740.37,375.35
